input_path,input_name,root_path,group_id,tile_count,pixel_size_um,current_total_ms,hybrid_total_ms,speedup_vs_current,hybrid_edge_count,hybrid_fft_edges,hybrid_lvp_fallback_edges,hybrid_fallback_reasons,current_output_path,hybrid_output_path,edge_decisions_path,visual_path,mae_vs_current,rmse_vs_current,nrmse_vs_current
/Users/mariamhusain/Desktop/etaluma/LumaViewPro/stitching_benchmarking/generated_tiles_current_10x10/4xOly__composite__grid10x10__overlap10__realistic/fake_lvp_coords.csv,fake_lvp_coords_csv,/Users/mariamhusain/Desktop/etaluma/LumaViewPro/stitching_benchmarking/generated_tiles_current_10x10/4xOly__composite__grid10x10__overlap10__realistic,Well-Synthetic__Color-composite__Objective-4xOly__Tile_Group_ID-0,100,1.0,980.430583935231,126.9188339356333,7.724862839761472,99,95,4,"{""fft_inconsistent_with_neighbors"": 1, ""fft_response_low"": 3}",stitching_benchmarking/actual_tile_runs_smoke/fake_lvp_coords_csv/Well-Synthetic__Color-composite__Objective-4xOly__Tile_Group_ID-0/current_lvp_overlap.tiff,stitching_benchmarking/actual_tile_runs_smoke/fake_lvp_coords_csv/Well-Synthetic__Color-composite__Objective-4xOly__Tile_Group_ID-0/hybrid_fft_lvp.tiff,stitching_benchmarking/actual_tile_runs_smoke/fake_lvp_coords_csv/Well-Synthetic__Color-composite__Objective-4xOly__Tile_Group_ID-0/hybrid_edge_decisions.csv,stitching_benchmarking/actual_tile_runs_smoke/fake_lvp_coords_csv/Well-Synthetic__Color-composite__Objective-4xOly__Tile_Group_ID-0/comparison.png,558.87749138322,1080.9242584704475,0.12653311121410502
